,OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y,"('ArcGIS',)_x","('ArcGIS',)_y","('Photon',)_x","('Photon',)_y","('Nominatim',)_x","('Nominatim',)_y"
347,14968,"בית כנסת מגן שלמה, מושב גילת",,10/3/2020,05:45-06:30,מיקום חולה,34.648934,31.326321,34.73811,31.8761,,,,
348,14969,"""כולל ברסלב"", רח' אלשיך 5, בני ברק",קומת הקרקע,10/3/2020,06:00-09:00,מיקום חולה,34.8342639,32.0812337,34.83417,32.08136,,,,
349,14970,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,10/3/2020,06:15-08:15,מיקום חולה,34.83942,32.08452,34.83965636,32.09204746,,,,
350,14971,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,10/3/2020,06:15-08:15,מיקום חולה,34.83942,32.08452,34.83965636,32.09204746,,,,
351,14972,"בית כנסת ""חושן"" רחוב הבדולח 12 מודיעין",,10/3/2020,06:30-07:00,מיקום חולה,34.9947624,31.9035949,34.99464077,31.90370888,,,,
352,14973,"קופ""ח מכבי רח' המרד 27, ת""א"," אגף רפואה, קומה 12 ",10/3/2020,06:30-12:30,מיקום חולה,34.7629035,32.0633386,34.76332756,32.06285214,,,,
353,14974,"בהיכ""נ תפעול חברת החשמל אתר רוטנברג - אשקלון",,10/3/2020,06:50 - 07:30,מיקום חולה,34.5260912,31.6310856,34.55488342,31.62996874,,,,
354,14975,נתבג,,10/3/2020,07:00-10:00,מיקום חולה,34.8854112,32.005532,34.89428,31.9875,34.96905915,31.8422298,34.88091934,32.0027142
355,14976,בית כנסת חסידי גור רמת אהרון - בני ברק,,10/3/2020,07:00 - 09:30,מיקום חולה,34.84227129,32.08547155,34.83437,32.08403,,,,
356,14977,בית כנסת 'אמונה שלמה' - ירושלים,,10/3/2020,07:00 - 09:00,מיקום חולה,35.2183522,31.7544062,35.2143,31.77926,35.2167005,31.8084404,,
357,14978,"בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים",,10/3/2020,07:15-09:00,מיקום חולה,35.2533911,31.8195152,35.2534139,31.81966303,,,,
358,14979,קאסוטו 20 בית וגן ירושלים,"קהילת ""ישמח לב"" בבית המדרש ""עטרת ישראל"" הישן",10/3/2020,07:15-09:00,מיקום חולה,35.1877552,31.7622943,35.18784054,31.76244485,35.1878455,31.7623553,35.1878455,31.7623553
359,14980,"בית מדרש עטרת ישראל הישן, רחוב קאסוטו 20, ירושלים",קהילת ישמח לב,10/3/2020,07:15-09:00,מיקום חולה,35.1877552,31.7622943,35.18784054,31.76244485,,,,
360,14981,"בית הכנסת ""שירת גנים"" סביון 9 ירושלים",,10/3/2020,07:30-08:45,מיקום חולה,35.16567,31.75388,35.16565426,31.75423294,,,,
361,14982,בית הכנסת 'אוהלי יוסף ושרה'  יצחק טוניק בירושלים,קריאת מגילה,10/3/2020,07:30-09:00,מיקום חולה,35.2533911,31.8195152,34.85465,32.06587,,,,
362,14983,"בית כנסת ""אוהלי יוסף ושרה"", רחוב יצחק טוניק, ירושלים",,10/3/2020,07:30-09:00,מיקום חולה,35.25345074,31.8195177,35.21709314,31.79608426,,,,
363,14984,"בית כנסת ""זיו יהודה"" ושטיבלאך, שד' אריה לוין בבני ברק",,10/3/2020,07:30-08:00,מיקום חולה,34.8379174,32.0972669,35.26437,32.54309,,,,
364,14985,"בית כנסת הרב שחף, רח' הרב נויפלד 10 בבני ברק",,10/3/2020,07:30-08:00,מיקום חולה,34.84142,32.0972214,35.26437,32.54309,,,,
365,14986,בית כנסת אשכנזי - ירושלים,,10/3/2020,07:30 - 08:30,מיקום חולה,35.2310635,31.7753701,35.22242487,31.79106173,35.12674987,31.65287345,35.12674987,31.65287345
366,14987,בית כנסת חניכי ישיבות קריאת מגילה - ירושלים,,10/3/2020,07:45 - 09:00,מיקום חולה,35.17505186,31.78508642,35.21873,31.78003,,,,
367,14988,"בית הכנסת 'תפילה למשה ואליהו' (המרוקאי), רחוב בית הבחירה, אפרת",,10/3/2020,08:00-08:40,מיקום חולה,35.149934,31.653589,35.48858,32.45133,,,,
368,14989,מכללת רופין,בניין 30 חדר מעבדת מחשבים בקומה מינוס אחת ובספרייה,10/3/2020,08:00-09:30,מיקום חולה,34.912319,32.342406,35.55786,32.45895,35.556773,32.4581631,,
369,14990,בנק יהב עפולה,,10/3/2020,08:00-20:00,מיקום חולה,35.2940938,32.6037908,35.29432,32.60373,34.8829012,31.2929826,,
370,14991,בית ספר מקיף חטיבה תיכון בוקעתא,קיוסק,10/3/2020,08:00-13:00,מיקום חולה,35.7785461,33.20335742,35.78119,33.2003,,,,
371,14992,קפה שלונסקי - רעננה,,10/3/2020,08:00 - 17:00,מיקום חולה,34.863387,32.1912984,34.86351997,32.19089002,34.8634647,32.1915084,,
372,14993,בית מדרש - בני ברק,,10/3/2020,08:00 - 10:00,מיקום חולה,34.8321028,32.084992,34.83547,32.09069,34.8339631,32.07309595,,
373,14994,מסיבה משפחתית בבית הסבא - ירושלים,,10/3/2020,08:00 - 16:00,מיקום חולה,35.20737755,31.79910688,35.21873,31.78003,,,,
374,14995,"מועדון נוער ""אור ישראלי"" - מגדל העמק",,10/3/2020,08:00 - 13:00,מיקום חולה,35.23865121,32.6770456,35.24105201,32.67188092,,,,
375,14996,"בית כנסת ""משכן באבד"" - ירושלים",,10/3/2020,08:00 - 10:00,מיקום חולה,35.1938547,31.7907742,35.19343,31.79062,,,,
376,14997,"בית כנסת ""אבני חושן"" רח' בדולח 12 מודיעין",,10/3/2020,08:15-09:00,מיקום חולה,34.99476079,31.90358553,34.99464077,31.90370888,,,,
377,14998,בנק יהב עפולה,,10/3/2020,08:15-15:00,מיקום חולה,35.2940938,32.6037908,35.29432,32.60373,34.8829012,31.2929826,,
378,14999,מכללת רופין - כפר מונש,,10/3/2020,08:15 - 11:15,מיקום חולה,34.912319,32.342406,34.916,32.34782,34.9114869,32.3427957,,
379,15000,בית הכנסת 'אור הצפון' ירושלים,קריאת מגילה,10/3/2020,08:20-09:20,מיקום חולה,35.2189392,31.7947828,35.21887,31.79446,35.50351063,32.9679285,,
380,15001,"בית כנסת ברסלב, רחוב סעדיה יהוד",,10/3/2020,08:20-09:30,מיקום חולה,34.88713263,32.03167212,34.88978,32.03076,,,,
381,15002,בית הכנסת 'אור הצפון' - ירושלים,,10/3/2020,08:20 - 09:30,מיקום חולה,35.2189392,31.7947828,35.21887,31.79446,35.50351063,32.9679285,,
382,15003,"קפה נורדאו ת""א רחוב נחלת בנימין 27",,10/3/2020,08:30-09:30,מיקום חולה,34.770356,32.0666557,34.77031227,32.06657823,,,,
383,15004,"בית כנסת ""בית מנחם"" כפר חב''ד",,10/3/2020,08:30-09:30,מיקום חולה,34.8498459,31.9915199,34.835,32.08341,34.850424,31.991437,,
384,15005,"בית הכנסת ""פאר יוסף דעעש"", רחוב מירסקי 7, רמות, ירושלים",,10/3/2020,08:30-12:30,מיקום חולה,35.1916284,31.8209791,35.19141493,31.8211527,,,,
385,15006,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)",,10/3/2020,08:30-10:30,מיקום חולה,35.1000709,31.8031406,35.09985,31.8032,,,,
386,15007,קופת חולים מאוחדת - ירושלים,,10/3/2020,08:40 - 09:00,מיקום חולה,35.21471941,31.78389741,35.24258,31.84375,35.2017871,31.7951034,35.2017871,31.7951034
387,15008,מקווה צאנז - בני ברק,,10/3/2020,08:50 - 09:10,מיקום חולה,34.83241071,32.08646534,34.83241,32.08647,,,,
388,15009,"ישיבת ""תולדות אהרון"", ירושלים",,10/3/2020,09:00-09:40,מיקום חולה,35.2250446,31.7856547,35.21873,31.78003,35.22517083,31.7855323,,
389,15010,"בית קפה ""קפה קפה"", רחוב יורדי ים 1, הרצליה",מרינה,10/3/2020,09:00-18:00,מיקום חולה,34.7953764,32.1616778,34.79591038,32.16113518,,,,
390,15011,"מכללת HIT רח' גולומב 52, חולון",שיעור במבנה NSN,10/3/2020,09:00-13:00,מיקום חולה,34.7730563,32.0160931,34.77331685,32.01618968,,,,
391,15012,ישיבה גדולה ויזניץ - בני ברק,,10/3/2020,09:00 - 10:30,מיקום חולה,34.8402756,32.0784099,34.83547,32.09069,,,,
392,15013,בית מדרש צאנז - בני ברק,,10/3/2020,09:10 - 10:10,מיקום חולה,34.83241071,32.08646534,34.83241,32.08647,,,,
393,15014,רחוב ברנר 5 תל אביב,סדנת מומנטום,10/3/2020,09:30-17:30,מיקום חולה,34.7712593,32.0692149,34.77118811,32.06916702,34.771274,32.069278,,
394,15015,"מכון ,IVF בי""ח אלישע, חיפה",,10/3/2020,09:30-10:30,מיקום חולה,34.9924028,32.8008915,35.00326,32.80123,,,,
395,15016,"בית הכנסת האשכנזי, רח' ההגנה, ירושלים",קריאת מגילה,10/3/2020,09:30-10:10,מיקום חולה,35.23807994,31.80352201,35.21873,31.78003,,,,
396,15017,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,10/3/2020,09:30-13:00,מיקום חולה,34.8398083,32.0779264,34.8398648,32.07777523,,,,
397,15018,"משרד ""תנועת המזרחי העולמית"" - ירושלים",,10/3/2020,09:30 - 17:00,מיקום חולה,35.21693723,31.77631637,35.21873,31.78003,,,,
398,15019,"""ניו פארם"" בקניון שבצומת גוש עציון",,10/3/2020,09:40-10:00,מיקום חולה,35.13163635,31.64608016,,,,,,
399,15020,מכללת רופין 1,"בניין 22, קומת כתה",10/3/2020,09:45-14:00,מיקום חולה,34.912319,32.342406,,,34.802658,32.0900679,,
400,15021,"בית קפה איטס בית חנה, רחוב אד""ם הכהן 1, תל אביב",,10/3/2020,10:00-11:00,מיקום חולה,34.776231,32.0838211,34.77653461,32.08398255,,,,
401,15022,מס הכנסה עפולה,,10/3/2020,10:00-11:00,מיקום חולה,35.2912687,32.606796,35.28732307,32.60816413,34.8869177,32.0858609,,
402,15023,מס הכנסה עפולה,,10/3/2020,10:00-11:00,מיקום חולה,35.2912687,32.606796,35.28732307,32.60816413,34.8869177,32.0858609,,
403,15024,"סופר ""רמי לוי"", כפר סבא.",,10/3/2020,10:00-11:45,מיקום חולה,34.9267064,32.1728483,34.92693003,32.17277,,,,
404,15025,"סופר ""מגה"" בקניון עזריאלי, מודיעין",,10/3/2020,10:00-10:20,מיקום חולה,35.00810103,31.89954222,35.00670006,31.89981008,,,,
405,15026,"קופת חולים כללית, הרצל 7 כפר יונה",,10/3/2020,10:00-10:30,מיקום חולה,34.9336595,32.3191479,34.93470277,32.31867827,,,,
406,15027,"""ברכל מעיין 2000"", סמטת אז""ר 3, בני ברק",,10/3/2020,10:00-15:00,מיקום חולה,34.83489572,32.09013669,34.83429393,32.09043664,,,,
407,15028,שטראוס שדרות - שדרות,,10/3/2020,10:00 - 13:00,מיקום חולה,34.61096962,31.52663081,34.59753,31.5261,34.5969679,31.526474,,
408,15029,ישיבת נתיבות עולם - בני ברק,,10/3/2020,10:00 - 15:00,מיקום חולה,34.8383031,32.088902,34.84295,32.08391,,,,
409,15030,קופת חולים כללית סניף חבד רחוב נחלת הר חבד 9 קרית מלאכי,,10/3/2020,10:20-11:00,מיקום חולה,34.7394259,31.7299852,34.73934275,31.73014802,,,,
410,15031,שוק פורים תנועת נוער בני עקיבא סניף מקש ברח' פז 612 מודיעין,,10/3/2020,10:30-12:30,מיקום חולה,34.99103145,31.90793762,34.99044844,31.90751781,,,,
411,15032,"חנות לבני נשים ""ג'ודי אקסלוסיב"" ברחובות רבי עקיבא 90 ורבי עקיבא 134 בבני ברק",,10/3/2020,10:30-21:30,מיקום חולה,34.8312082,32.0858474,35.26437,32.54309,,,,
412,15033,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',10/3/2020,11:00-11:40,מיקום חולה,34.822608,31.895434,34.82278805,31.89546262,,,,
413,15034,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',10/3/2020,11:00-11:40,מיקום חולה,34.822608,31.895434,34.82278805,31.89546262,,,,
414,15035,"""סופר פארם"" (קומה ראשונה) קניון עזריאלי, מודיעין",,10/3/2020,11:00-11:15,מיקום חולה,35.00780986,31.90062651,35.00939,31.89862,,,,
415,15036,קופת חולים כללית סניף חבד רחוב נחלת הר חבד 9 קרית מלאכי,,10/3/2020,11:00-11:30,מיקום חולה,34.7394259,31.7299852,34.73934275,31.73014802,,,,
416,15037,בית מדרש חסידי גור - בני ברק,,10/3/2020,11:00 - 01:30,מיקום חולה,34.83767579,32.09720557,34.83439,32.08403,,,,
417,15038,"חנות ""Be"" קניון עזריאלי, מודיעין",,10/3/2020,11:15-11:30,מיקום חולה,35.00813053,31.89961054,35.00670006,31.89981008,,,,
418,15039," ""קליית חממה"" סמוך לסופר ""רמי לוי"" כפר סבא.",,10/3/2020,11:45-12:15,מיקום חולה,34.9127534,32.174393,34.88831896,32.20027463,,,,
419,15040,"מכללת רופין - עמק חפר מזרח מ""א 16",,10/3/2020,11:45 - 13:45,מיקום חולה,34.912319,32.342406,,,,,,
420,15041,בית - בני ברק,,10/3/2020,12:00 - 13:00,מיקום חולה,34.83384748,32.08827907,34.83547,32.09069,34.8339631,32.07309595,34.8324376,32.0873899
421,15042,"בהיכ""נ תפעול חברת החשמל אתר רוטנברג - אשקלון",,10/3/2020,12:30 - 13:00,מיקום חולה,34.5260912,31.6310856,34.55488342,31.62996874,,,,
422,15043,צומת שילת,"חנויות: ""אונות מסגור"", ""חנות חומרי ניקוי"", ""צומת ספרים""",10/3/2020,12:40-13:00,מיקום חולה,35.01667,31.913078,35.01674655,31.91237563,35.0167144,31.9124251,35.0167144,31.9124251
423,15044,"קופי בר, רחוב יד חרוצים 13, תל אביב",,10/3/2020,12:45-14:30,מיקום חולה,34.7833237,32.0619451,34.78328067,32.06186338,34.783623,32.0619564,,
424,15045,"בית כנסת ""נץ דוד"" גני תקווה",תפילה,10/3/2020,13:00-13:30,מיקום חולה,34.86844,32.06005,34.87427,32.06102,,,,
425,15046,"דרך מנחם בגין 23, תל אביב","מסעדת ""טאיזו""",10/3/2020,13:00-14:00,מיקום חולה,34.7800263,32.0637583,34.77998713,32.06369585,34.80285367,32.03925405,,
426,15047,"מסעדת טאיזו, מנחם בגין 23 תל אביב",,10/3/2020,13:00-14:00,מיקום חולה,34.7797551,32.0639373,34.77989007,32.06363005,,,,
427,15048,"אודיטוריום בנין צ'ק פוינט, אוניברסיטת תל אביב",,10/3/2020,13:00-15:00,מיקום חולה,34.8043877,32.1133141,34.80707,32.10962,,,,
428,15049,"בית כנסת ש""י עגנון - ירושלים",,10/3/2020,13:00 - 14:00,מיקום חולה,35.2226749,31.7475869,35.19963058,31.80862139,35.22281798,31.7475398,,
429,15050,אקו פארק - חדרה,,10/3/2020,13:00 - 16:30,מיקום חולה,34.9347072,32.4293144,34.93423,32.42758,34.93437226,32.4293517,34.93437226,32.4293517
430,15051,תפילת מנה בבית כנסת - מאחורי בנק הפועלים - רעננה,,10/3/2020,13:40 - 14:00,מיקום חולה,34.87549609,32.18118289,34.86651,32.18954,,,,
431,15052,"בית כנסת בניין ""גטר"" ברחוב שמשון הגיבור 7 פתח תקווה",,10/3/2020,14:00-14:05,מיקום חולה,34.8641649,32.095102,34.86395424,32.09519463,,,,
432,15053,החרצית כפר יונה,רופאה עצמאית דר חוה כהן,10/3/2020,14:00-14:15,מיקום חולה,34.93932,32.31582,34.93932029,32.31582012,34.9321169,32.314504,,
433,15054,"מכללת HIT רח' גולומב 52, חולון","בנין 6 חדר 404,",10/3/2020,14:00-18:00,מיקום חולה,34.7730563,32.0160931,34.77331685,32.01618968,,,,
434,15055,"חנות בגדים ""סטודיו נועה"", רח' הפרחים 18, רשפון",,10/3/2020,14:00-19:00,מיקום חולה,34.8243992,32.2009033,34.82456,32.2007,,,,
435,15056,"""בית הפירות"" - חנות ירקות ופירות בצומת כנות - כנות",,10/3/2020,14:00 - 15:00,מיקום חולה,34.78123994,32.06475786,34.75191,31.80197,,,,
436,15057,אוניברסיטת בן גוריון - באר שבע,,10/3/2020,14:00 - 19:00,מיקום חולה,34.801461,31.262218,34.79867,31.26379,34.80225094,31.2631254,,
437,15058,דואר ישראל - תל אביב - יפו,,10/3/2020,14:00 - 15:00,מיקום חולה,34.79075983,32.08990807,34.83985,32.11788,34.7537207,32.0504829,,
438,15059,מכללת רופין 1,"בניין 22, קומת כתה",10/3/2020,14:15-15:45,מיקום חולה,34.912319,32.342406,,,34.802658,32.0900679,,
439,15060,סופר מגה בעיר מנחם בגין 44 כפר יונה,,10/3/2020,14:20-14:35,מיקום חולה,34.9365342,32.3112272,34.93700844,32.311197,,,,
440,15061,"הוט סינמה, ישפרו סנטר, מודיעין.",,10/3/2020,14:30-16:00,מיקום חולה,34.9634743,31.8890274,34.96348994,31.88952006,,,,
441,15062,"רח' מעלות דפנה 139, ירושלים",,10/3/2020,15:00-17:30,מיקום חולה,35.22557838,31.7947623,35.1659282,31.76723992,35.2265654,31.7949655,,
442,15063,"בית כנסת איצקוביץ, רח' הרב ש""ך 4, בני ברק",,10/3/2020,15:00-16:00,מיקום חולה,34.8355715,32.0859852,34.8354,32.08603,,,,
443,15064,מסיבת פורים - ירושלים,,10/3/2020,15:00 - 17:30,מיקום חולה,35.22476256,31.79592952,35.21873,31.78003,35.0115252,31.8018055,,
444,15065,"קניון איילון- חנויות נייק, אדידס, זארה, REBAR - רמת גן",,10/3/2020,15:00 - 16:20,מיקום חולה,34.82698209,32.10023114,34.81498,32.08364,,,,
445,15066,Chop Shop - תל אביב - יפו,,10/3/2020,15:05 - 16:05,מיקום חולה,34.7744465,32.0769349,34.79505,32.07015,34.7815197,32.079391,,
446,15067,"קפה ארומה, רח' קלאוזנר 8, תל אביב",,10/3/2020,15:15-16:45,מיקום חולה,34.80498112,32.11382416,34.8075258,32.1118143,,,,
447,15068,"מכללת רופין - עמק חפר מזרח מ""א 16",,10/3/2020,15:15 - 16:45,מיקום חולה,34.912319,32.342406,,,,,,
448,15069,באנה- בית קפה - תל אביב - יפו,,10/3/2020,15:30 - 16:30,מיקום חולה,34.77775448,32.06521078,34.80863,32.08413,34.7829609,32.07318395,,
449,15070,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,10/3/2020,15:45-16:10,מיקום חולה,34.8398083,32.0779264,34.8398648,32.07777523,,,,
450,15071,"בית קפה ""קופי בין"" - ירושלים",,10/3/2020,15:45 - 16:15,מיקום חולה,35.2211278,31.7812331,35.4932,32.96889,35.1640441,31.7922246,,
451,15072,"סופרמרקט ""גנים"", רח' לוחמי הגטאות 33, פתח תקווה",,10/3/2020,16:00-20:00,מיקום חולה,34.87598,32.07883,34.88576,32.09463,,,,
452,15073,"סופרמרקט ""גנים"", רח' לוחמי הגטאות 33, פתח תקווה",,10/3/2020,16:00-20:00,מיקום חולה,34.87598,32.07883,34.88576,32.09463,,,,
453,15074,מרכז חסידי ויז'ניץ - אשדוד,,10/3/2020,16:00 - 22:00,מיקום חולה,34.64686849,31.77752748,34.83847,32.07951,,,,
454,15075,בית חולים וולפסון - חולון,,10/3/2020,16:00 - 20:00,מיקום חולה,34.7627074,32.0360309,34.78090698,32.01786006,34.763483,32.036437,,
455,15076,חנות H&Z - תל אביב - יפו,,10/3/2020,16:10 - 16:32,מיקום חולה,34.7867331,32.0692076,34.80863,32.08413,34.777667,32.0661246,,
456,15077,קניון ממילא חנויות זארה ומנגו - ירושלים,,10/3/2020,16:15 - 17:30,מיקום חולה,35.2237661,31.7777443,35.22495676,31.77830921,,,,
457,15078," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין.",,10/3/2020,16:30-17:00,מיקום חולה,35.0148796,31.8988459,35.0174951,31.89890016,,,,
458,15079,חנות סקארה - תל אביב - יפו,,10/3/2020,16:50 - 17:10,מיקום חולה,34.7708374,32.068065,34.80863,32.08413,34.7891591,32.0705563,,
459,15080,סינמטק תל אביב,"שורות 4-8, מושבים 1-12",10/3/2020,17:00-18:00,מיקום חולה,34.783463,32.070705,34.7826,32.07032,34.78343128,32.07074595,34.78343128,32.07074595
460,15081,"רח' צה""ל 2/13 בת ים",ניחום אבלים משפחת טוביאס,10/3/2020,17:00-22:00,מיקום חולה,34.748479,32.024148,34.74816175,32.02420505,,,,
461,15082,בית מרקחת קופת חולים מכבי רח' תלתן מודיעין,,10/3/2020,17:00-17:15,מיקום חולה,35.0076696,31.9056225,35.00939,31.89862,,,,
462,15083,"חוג ריקודי בנות, מועדון ישוב קדם",,10/3/2020,17:00-18:00,מיקום חולה,35.07178962,32.28491803,,,,,,
463,15084,"בית קפה בורקין, בנימינה",ליד הרכבת,10/3/2020,17:00-17:15,מיקום חולה,34.9478317,32.5139428,34.94725,32.52643,,,,
464,15085,", רח' חטיבת גולני 9, מודיעין.",,10/3/2020,17:00-17:30,מיקום חולה,35.0017566,31.9094005,35.00187053,31.90941511,,,,
465,15086,סופר פרש מארקט - רעננה,,10/3/2020,17:00 - 17:30,מיקום חולה,34.8631563,32.1913974,34.86353992,32.19126997,,,,
466,15087,בית כנסת אליהו הנביא - בני ברק,,10/3/2020,17:00 - 19:30,מיקום חולה,34.8398707,32.0733539,34.83217,32.09266,34.82961625,32.0781192,,
467,15088,"בית כנסת בית מאיר, רחוב בילו יהוד",,10/3/2020,17:15-17:45,מיקום חולה,34.888242,32.029196,34.88813,32.02925,34.80762014,31.9065519,,
468,15089,"מכון כושר F45 Trainig Yigal Alon, מגדל אלון 2, רחוב יגאל אלון 94, תל אביב",,10/3/2020,17:30-18:20,מיקום חולה,34.7941454,32.0684862,34.79350058,32.0689927,,,,
469,15090,"מרכול ויקטורי, רחוב לינקולן 13, תל אביב",,10/3/2020,17:30-18:00,מיקום חולה,34.7820712,32.0664912,34.78210305,32.0667252,,,,
470,15091,"מסעדת FISHOP, שרונה מרקט תל אביב",,10/3/2020,17:30-19:45,מיקום חולה,34.786576,32.071399,34.78805,32.07084,,,,
471,15092,fat vinny מסעדה איטלקית מול חוף - חדרה,,10/3/2020,17:30 - 19:00,מיקום חולה,34.8949194,32.4424186,34.91744,32.43983,,,,
472,15093,"בית חב""ד, יהוד",,10/3/2020,17:45-18:00,מיקום חולה,34.8869943,32.029534,34.88978,32.03076,35.2224417,31.9420729,,
473,15094,"בית כנסת ""אור לשבים"" יהוד",תפילה,10/3/2020,18:00-19:30,מיקום חולה,34.89205,32.03719,34.89169,32.03737,34.85733525,32.0284033,,
474,15095,"בית קפה איזי קפה, רחוב ארלוזורוב 76, תל אביב",,10/3/2020,18:00-19:00,מיקום חולה,34.7791748,32.0858079,34.77898544,32.08592307,,,,
475,15096,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,10/3/2020,18:00-20:00,מיקום חולה,34.83628423,32.0855614,34.83627588,32.08566263,,,,
476,15097,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,10/3/2020,18:00-20:00,מיקום חולה,34.83628423,32.0855614,34.83627588,32.08566263,,,,
477,15098,"בית הכנסת ""ויז'ניץ "", רחוב תורת החיים 8, בני ברק",,10/3/2020,18:00-19:00,מיקום חולה,34.8385763,32.0760735,34.83843346,32.075487,,,,
478,15099,"בית הכנסת ""ויז'ניץ "", רחוב תורת החיים 8, בני ברק",,10/3/2020,18:00-19:00,מיקום חולה,34.8385763,32.0760735,34.83843346,32.075487,,,,
479,15100,"בית כנסת בית מאיר, רחוב בילו יהוד",,10/3/2020,18:00-18:30,מיקום חולה,34.888242,32.029196,34.88813,32.02925,34.80762014,31.9065519,,
480,15101,"ישיבת ""תולדות אהרון"", ירושלים",,10/3/2020,18:00-18:15,מיקום חולה,35.2250446,31.7856547,35.21873,31.78003,35.22517083,31.7855323,,
481,15102,זארה קנייון TLV - תל אביב - יפו,,10/3/2020,18:05 - 19:10,מיקום חולה,34.7835457,32.0686749,34.80863,32.08413,,,,
482,15103,"קניון עזריאלי, תל אביב",,10/3/2020,18:10-18:30,מיקום חולה,34.7922028,32.0740769,34.79089001,32.07413999,34.791667,32.07569,34.791667,32.07569
483,15104,"מרכז הבשר, רח' לשם מודיעין",,10/3/2020,18:30-18:35,מיקום חולה,34.9958243,31.9032308,35.00939,31.89862,,,,
484,15105,"סניף בני עקיבא, ישראל גלילי 3 חולון",,10/3/2020,18:30-20:00,מיקום חולה,34.7811133,32.0125893,34.77516427,32.02551579,,,,
485,15106,עידן הפרי והירק רח' לשם מודיעין,,10/3/2020,18:40-18:50,מיקום חולה,34.9958777,31.9036431,35.00939,31.89862,,,,
486,15107,"קופת חולים כללית, גן יבנה",,10/3/2020,18:45-19:15,מיקום חולה,34.704389,31.7954104,34.70807065,31.77683532,34.81752656,32.05029345,34.74681113,31.8738075
487,15108,"קופת חולים כללית, גן יבנה",,10/3/2020,18:45-19:15,מיקום חולה,34.704389,31.7954104,34.70807065,31.77683532,34.81752656,32.05029345,34.74681113,31.8738075
488,15109,סופר קייזר – רח' אבני החושן מודיעין,,10/3/2020,18:50-19:00,מיקום חולה,34.99633368,31.90287458,34.9943926,31.90329908,,,,
489,15110,זארה הום בקנין TLV - תל אביב - יפו,,10/3/2020,18:55 - 19:10,מיקום חולה,34.7867543,32.0690721,34.80863,32.08413,,,,
490,15111,"מועדון נוער ""אור ישראלי"" מגדל העמק",,10/3/2020,19:00-21:30,מיקום חולה,35.2417497,32.6778114,35.24105201,32.67188092,,,,
491,15112,ישיבת הכותל של הרב ברוך וידר - ירושלים,,10/3/2020,19:00 - 23:00,מיקום חולה,35.2326693,31.7752469,35.20848324,31.78590699,,,,
492,15113,חנות זארה במול החוף - חדרה,,10/3/2020,19:00 - 19:30,מיקום חולה,34.8952402,32.4411984,34.91744,32.43983,,,,
493,15114,חנות אדידס קניון TLV - תל אביב - יפו,,10/3/2020,19:13 - 19:28,מיקום חולה,34.7847957,32.0693968,34.78953,32.08556,,,,
494,15115,"סופרפארם קניון פרנדלי, גן יבנה",,10/3/2020,19:15-20:00,מיקום חולה,34.704494,31.7952815,34.70425,31.79493,,,,
495,15116,"סופרפארם קניון פרנדלי, גן יבנה",,10/3/2020,19:15-20:00,מיקום חולה,34.704494,31.7952815,34.70425,31.79493,,,,
496,15117,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,10/3/2020,19:15-19:40,מיקום חולה,34.8398083,32.0779264,34.8398648,32.07777523,,,,
497,15118,"סופר ""כל בו מאיר"" וחנות ""מוזלים"" יהוד",,10/3/2020,19:30-20:00,מיקום חולה,34.88969,32.02924,34.88978,32.03076,,,,
498,15119,"""טאבון"" רח' רמתיים 90, הוד השרון",,10/3/2020,19:30-20:30,מיקום חולה,34.8943859,32.1552478,34.89454959,32.15510766,,,,
499,15120,"ולמי אצולת העמק, עפולה",מסיבה,10/3/2020,19:30-23:59,מיקום חולה,35.295659,32.601246,35.29738,32.60229,,,,
500,15121,"בית קולנוע ""הוט סינמה"" בישפרו סנטר מודיעין","הסרט ""סוניק"" הקרנה שהחלה ב- 19.30, אולם מס' 3",10/3/2020,19:30-21:20,מיקום חולה,34.9634743,31.8890274,35.00939,31.89862,,,,
501,15122,"אולמי ""אצולת העמק"", עפולה",,10/3/2020,19:30-00:30,מיקום חולה,35.295659,32.601246,35.29738,32.60229,,,,
502,15123,אולם אצולת העמק - עפולה,,10/3/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246,35.29738,32.60229,,,,
503,15124,אצולת העמק עפולה - עפולה,,10/3/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246,35.29738,32.60229,35.31460091,32.61991235,,
504,15125,אצולת העמק - עפולה,,10/3/2020,19:30 - 23:30,מיקום חולה,35.295659,32.601246,35.29738,32.60229,35.31460091,32.61991235,,
